,Code,Document_Date,Country,Industry,DCN
199,K.N,2011-12-31,US,Food Processing (NEC),12649228
200,BGS.N,2011-12-31,US,Food Processing (NEC),12648024
201,FDP.N,2011-12-30,KY,Fishing & Farming (NEC),12647590
202,SEB.A,2011-12-31,US,Food Processing (NEC),12647394
203,IFF.N,2011-12-31,US,Food Ingredients,12646527
204,DFODQ.PK^F21,2011-12-31,US,Food Processing (NEC),12643492
205,ANDE.OQ,2011-12-31,US,Fishing & Farming Wholesale,12643283
206,BG.N,2011-12-31,BM,Food Processing (NEC),12643031
207,PEP.OQ,2011-12-31,US,Carbonated Soft Drinks,12642643
208,CQB.N^A15,2011-12-31,US,Fishing & Farming (NEC),12641690
209,INGR.N,2011-12-31,US,Food Processing (NEC),12641529
210,MDLZ.OQ,2011-12-31,US,Food Processing (NEC),12640541
211,LNCE.OQ^C18,2011-12-31,US,"Cookie, Cracker & Pasta Manufacturing",12640146
212,VGR.N,2011-12-31,US,Tobacco (NEC),12639368
213,DNAX.PK,2010-12-31,US,Investment Management & Fund Operators (NEC),11727564
214,—,2010-12-31,KY,Food Processing (NEC),11726602
215,RAI.N^G17,2009-12-31,US,Tobacco (NEC),10618554
216,THS.N,2009-12-31,US,Food Processing (NEC),10602109
217,—,2009-12-31,US,Non-Alcoholic Beverages (NEC),10597659
218,—,2009-08-31,US,Fishing & Farming (NEC),91205211
219,TSN.N,2008-09-27,US,Meat Processing,81202613
220,SENEA.OQ,2008-03-31,US,Frozen Food Manufacturing,8900982
221,BOBE.OQ^A18,2006-04-28,US,Food Processing (NEC),6958711
222,DLM.N^C11,2006-04-30,US,Pet Food Manufacturing,6955002
223,TULY.OQ^I07,2006-04-02,US,Coffee & Tea,6940779
224,SFD.N^I13,2006-04-30,US,Meat Processing,6938744
225,SJM.N,2006-04-30,US,Food Processing (NEC),6936931
226,—,2006-03-31,US,Wineries,6935043
227,BFb.N,2006-04-30,US,Distillers & Wineries (NEC),6933486
228,—,2006-03-31,US,Distillers & Wineries (NEC),6924109
229,PYYX.PK,2006-03-31,US,Tobacco (NEC),6922621
230,HNZ.N^F13,2006-05-03,US,Food Processing (NEC),6915423
231,CAGAQ.PK^K12,2006-04-01,US,Meat Processing,6907100
232,UVV.N,2006-03-31,US,Tobacco (NEC),6904097
233,SENEA.OQ,2006-03-31,US,Frozen Food Manufacturing,6903237
234,—,2006-03-04,US,Ready-Made Meals,6882836
235,PORK.OQ^E07,2006-03-25,US,Meat Processing,6875642
236,UAPH.OQ^E08,2006-02-26,US,Agriculture Support Services,6832052
237,—,2006-02-28,US,Chocolate & Confectionery,6813219
238,STZ.N,2006-02-28,US,Brewers (NEC),6796763
239,RSAU.PK,2005-12-31,US,Distillers & Wineries (NEC),6763303
240,RLBD.PK,2005-12-31,US,Food Processing (NEC),6762606
241,DOLE.N^K13,2005-12-31,US,Fishing & Farming (NEC),6761791
242,—,2005-12-31,US,Commercial Fishing,6754279
243,—,2005-12-31,US,Commercial Fishing,6754261
244,TPB.N,2005-12-31,US,Tobacco (NEC),6731138
245,NATLP.PK^H04,2005-12-31,US,Tobacco (NEC),6730382
246,SDSYA.PK,2005-12-31,US,Food Processing (NEC),6729509
247,HOGS.OQ^F13,2005-12-31,US,Meat Processing,6729488
248,BREW.OQ^J20,2005-12-31,US,Craft & Micro Brewers,6729306
249,SDI.A^G20,2005-12-31,US,Cigars & Cigarette Manufacturing,6729061
250,PZA.A^L06,2005-12-31,US,Food Processing (NEC),6728306
251,ADY.N^F13,2005-12-31,US,Dairy Products,6728171
252,TBV.BE^H11,2005-12-31,US,Special Foods & Wellbeing Products,6727773
253,PMID.PK^D09,2005-12-31,US,Brewers (NEC),6727578
254,—,2005-12-31,US,Sugar & Artificial Sweeteners,6725013
255,—,2005-12-31,US,Sugar & Artificial Sweeteners,6725016
256,PSTA.OQ^L09,2005-12-31,US,Food Processing (NEC),6724727
257,VFPI.PK^E09,2005-12-31,US,Food Retail & Distribution (NEC),6724178
258,KANP.PK,2005-12-31,US,Land Division & Subdivision,6722945
259,NTOL.OQ^A08,2005-12-31,US,Special Foods & Wellbeing Products,6722029
260,SNAK.OQ^L17,2005-12-31,US,Food Processing (NEC),6720170
261,THS.N,2005-12-31,US,Food Processing (NEC),6717285
262,HORTQ.PK^D09,2005-12-31,US,Commercial Nurseries,6715560
263,—,2005-12-31,US,Dairy Products,6715539
264,AURFQ.OB^C04,2005-12-25,US,Food Processing (NEC),6710448
265,NDAC.PK^K14,2005-12-25,US,Food Processing (NEC),6706912
266,—,2005-12-31,US,Special Foods & Wellbeing Products,6705976
267,—,2005-12-31,US,Food Processing (NEC),6705975
268,—,2005-12-31,US,Food Processing (NEC),6699458
269,NNUTU.PK^I22,2005-12-31,US,"Vegetable, Fruit & Nut Farming",6696389
270,VGR.N,2005-12-31,US,Tobacco (NEC),6694032
271,DAR.N,2005-12-31,US,Food Processing (NEC),6692792
272,PEET.OQ^J12,2006-01-01,US,Coffee & Tea,6692258
273,MTEX.OQ,2005-12-31,US,Special Foods & Wellbeing Products,6691675
274,RELV.PK,2005-12-31,US,Special Foods & Wellbeing Products,6691118
275,COKE.OQ,2006-01-01,US,Non-Alcoholic Beverages (NEC),6690608
276,RDDC.PK^G19,2005-12-31,US,Bottled Water & Ice,6689794
277,SAM.N,2005-12-31,US,Brewers (NEC),6689254
278,MNST.OQ,2005-12-31,US,Energy Drinks,6689251
279,MED.N,2005-12-31,US,Special Foods & Wellbeing Products,6688643
280,—,2006-03-14,US,Commercial Nurseries,6686356
281,TR.N,2005-12-31,US,Chocolate & Confectionery,6685936
282,ANDE.OQ,2005-12-31,US,Fishing & Farming Wholesale,6685749
283,CEDCQ.PK^F13,2005-12-31,US,Distillers & Wineries (NEC),6685534
284,TSTY.OQ^E11,2005-12-31,US,Bread & Bakery Product Manufacturing,6685190
285,IFF.N,2005-12-31,US,Food Ingredients,6683037
286,OME.N^L17,2005-12-31,US,Commercial Fishing,6682835
287,TAP.N,2005-12-25,US,Brewers (NEC),6680337
288,MO.N,2005-12-31,US,Cigars & Cigarette Manufacturing,6680030
289,DFODQ.PK^F21,2005-12-31,US,Food Processing (NEC),6679886
290,MDLZ.OQ,2005-12-31,US,Food Processing (NEC),6679769
291,BUD.N^K08,2005-12-31,US,Brewers (NEC),6675056
292,PNRA.OQ^G17,2005-12-27,US,Bread & Bakery Product Manufacturing,6676497
293,LNCE.OQ^C18,2005-12-31,US,"Cookie, Cracker & Pasta Manufacturing",6676353
294,INGR.N,2005-12-31,US,Food Processing (NEC),6675950
296,BEAM.N^E14,2005-12-31,US,Distilleries,6674696
297,BGS.N,2005-12-31,US,Food Processing (NEC),6668643
298,MKC.N,2005-11-30,US,Food Processing (NEC),6556790
299,BRID.OQ,2005-10-28,US,Food Processing (NEC),6553950
300,COWP.PK,2005-10-31,US,Fishing & Farming (NEC),6549422
301,HRL.N,2005-10-30,US,Meat Processing,6529666
302,RUM.A^D06,2005-09-30,US,Brewers (NEC),6525452
303,SAFM.OQ^G22,2005-10-31,US,Meat Processing,51291914
304,NTY.N^J10,2005-09-30,US,Special Foods & Wellbeing Products,51282475
305,RAH.N^A13,2005-09-30,US,Food Processing (NEC),51264178
306,—,2005-10-01,US,Poultry Farming,51263012
307,IPSU.OQ^F12,2005-09-30,US,Sugar & Artificial Sweeteners,51262493
308,TSN.N,2005-10-01,US,Meat Processing,51259245
309,GMCR.OQ^C16,2005-09-24,US,Coffee & Tea,51252641
310,CENT.OQ,2005-09-24,US,Pet Food Manufacturing,51252249
311,JJSF.OQ,2005-09-24,US,Snack Food & Non-Chocolate Confectionary,51248838
312,OFI.A^H13,2005-10-02,US,Food Processing (NEC),51247397
313,NUTR.O^H17,2005-09-30,US,Special Foods & Wellbeing Products,51238268
314,—,2005-08-31,US,Fishing & Farming (NEC),51231776
315,—,2005-08-27,US,Meat Processing,51223394
316,ALCO.OQ,2005-11-17,US,"Vegetable, Fruit & Nut Farming",51222988
317,PPC.OQ,2005-10-01,US,Meat Processing,51215082
318,CHSCP.OQ,2005-08-31,US,Fishing & Farming (NEC),51214036
319,PENX.OQ^C15,2005-08-31,US,Flour Milling,51197360
320,DKGW.PK^H09,2005-07-31,US,Food Processing (NEC),51164138
321,DMND.OQ^C16,2005-07-31,US,Snack Food & Non-Chocolate Confectionary,51160345
322,CPB.N,2005-07-31,US,Food Processing (NEC),51133170
323,—,2005-06-29,US,Coffee & Tea,51111755
324,—,2005-06-30,US,Animal Feed,51109263
325,RUDN.PK^K08,2005-06-30,US,Non-Alcoholic Beverages (NEC),51109225
326,JBSS.OQ,2005-06-30,US,Chocolate & Confectionery,51107537
327,NXXIQ.PK^A12,2005-06-30,US,Special Foods & Wellbeing Products,51105870
328,—,2005-07-02,US,"Dairy Products
+1",51100721
329,PFACP.OQ^C10,2005-06-25,US,Fishing & Farming Wholesale,51100195
330,CBI.A^K94,2005-06-25,US,Food Processing (NEC),51099388
331,CUSI.PK,2005-06-25,US,Frozen Food Manufacturing,51098789
332,—,2005-06-30,US,Fishing & Farming (NEC),51092242
333,HAIN.OQ,2005-06-30,US,Food Ingredients,51082805
334,NUCO.OQ^F08,2005-06-30,US,Carbonated Soft Drinks,51082690
335,FARM.OQ,2005-06-30,US,Coffee & Tea,51082485
336,LANC.OQ,2005-06-30,US,Food Ingredients,51081949
337,MGPI.OQ,2005-06-30,US,Distillers & Wineries (NEC),51077685
338,ADM.N,2005-06-30,US,Food Processing (NEC),51076177
339,HSH.N^H14,2005-07-02,US,Food Processing (NEC),51067813
340,GLDC.O^J16,2005-06-03,US,Food Processing (NEC),51057778
341,SHF.N^L12,2005-05-31,US,Special Foods & Wellbeing Products,51056473
342,—,2005-05-29,US,Meat Processing,51038167
343,CAG.N,2005-05-29,US,Food Processing (NEC),51019549
344,CALM.OQ,2005-05-28,US,Poultry Farming,51016074
345,FIZZ.OQ,2005-04-30,US,Non-Alcoholic Beverages (NEC),5984891
346,GIS.N,2005-05-29,US,Food Processing (NEC),5982013
347,GXYF.OB^F09,2005-03-31,US,Food Processing (NEC),5955239
348,LUCY.PK^I16,2005-03-31,US,Dairy Products,5955009
349,BOBE.OQ^A18,2005-04-29,US,Food Processing (NEC),5952620
350,TULY.OQ^I07,2005-04-03,US,Coffee & Tea,5952283
351,SJM.N,2005-04-30,US,Food Processing (NEC),5950855
352,SFD.N^I13,2005-05-01,US,Meat Processing,5948881
353,DLM.N^C11,2005-05-01,US,Pet Food Manufacturing,5946843
354,CAGAQ.PK^K12,2005-04-02,US,Meat Processing,5928413
357,BFb.N,2005-04-30,US,Distillers & Wineries (NEC),5928008
358,HNZ.N^F13,2005-04-27,US,Food Processing (NEC),5901483
359,PYYX.PK,2005-03-31,US,Tobacco (NEC),5895070
360,SENEA.OQ,2005-03-31,US,Frozen Food Manufacturing,5894593
361,—,2005-03-31,US,Distillers & Wineries (NEC),5894341
362,UVV.N,2005-03-31,US,Tobacco (NEC),5891637
363,—,2005-03-05,US,Ready-Made Meals,5877289
364,UAPH.OQ^E08,2005-02-27,US,Agriculture Support Services,5864679
365,—,2005-02-28,US,Chocolate & Confectionery,5841244
366,STZ.N,2005-02-28,US,Brewers (NEC),5835996
367,PORK.OQ^E07,2005-03-26,US,Meat Processing,5832036
368,MENB.PK,2004-12-31,US,Brewers (NEC),5828637
369,PZA.A^L06,2004-12-31,US,Food Processing (NEC),5759624
370,RLBD.PK,2004-12-31,US,Food Processing (NEC),5754383
371,SDSYA.PK,2004-12-31,US,Food Processing (NEC),5752975
372,—,2005-01-01,US,Pet Food Manufacturing,5726665
373,SNAK.OQ^L17,2004-12-25,US,Food Processing (NEC),5696116
374,—,2004-12-31,US,Special Foods & Wellbeing Products,5691545
375,PEET.OQ^J12,2005-01-02,US,Coffee & Tea,5690877
376,DAR.N,2005-01-01,US,Food Processing (NEC),5689077
377,FLO.N,2005-01-01,US,Bread & Bakery Product Manufacturing,5688999
378,PFGC.OQ^F08,2005-01-01,US,Food Processing (NEC),5687921
379,—,2004-12-31,US,Dairy Products,5687672
380,—,2005-01-02,US,"Personal Services (NEC)
+1",5687332
381,PNRA.OQ^G17,2004-12-25,US,Bread & Bakery Product Manufacturing,5686997
382,—,2005-01-01,CA,Bottled Water & Ice,5685857
383,BG.N,2004-12-31,BM,Food Processing (NEC),5685323
384,MNST.OQ,2004-12-31,US,Energy Drinks,5685113
385,—,2004-12-31,US,Commercial Nurseries,5685032
386,NATR.OQ,2004-12-31,US,Special Foods & Wellbeing Products,5684897
387,RELV.PK,2004-12-31,US,Special Foods & Wellbeing Products,5684606
388,SOY.TO,2004-12-31,CA,Vegan & Vegetarian Food Manufacturing,5684308
389,DFODQ.PK^F21,2004-12-31,US,Food Processing (NEC),5684299
390,TR.N,2004-12-31,US,Chocolate & Confectionery,5684156
391,CQB.N^A15,2004-12-31,US,Fishing & Farming (NEC),5683028
392,MO.N,2004-12-31,US,Cigars & Cigarette Manufacturing,5682286
393,NTOL.OQ^A08,2004-12-31,US,Special Foods & Wellbeing Products,5681846
394,USNA.N,2005-01-01,US,Special Foods & Wellbeing Products,5681166
395,CEDCQ.PK^F13,2004-12-31,US,Distillers & Wineries (NEC),5679485
396,IFF.N,2004-12-31,US,Food Ingredients,5679177
397,HLF.N,2004-12-31,KY,Special Foods & Wellbeing Products,5678735
398,ANDE.OQ,2004-12-31,US,Fishing & Farming Wholesale,5678463
399,K.N,2005-01-01,US,Food Processing (NEC),5678297
400,BEAM.N^E14,2004-12-31,US,Distilleries,5677134
401,SAM.N,2004-12-25,US,Brewers (NEC),5676442
402,TAP.N,2004-12-26,US,Brewers (NEC),5676376
403,MDLZ.OQ,2004-12-31,US,Food Processing (NEC),5675779
404,PAS.N^C10,2005-01-01,US,Non-Alcoholic Beverages (NEC),5675594
405,INGR.N,2004-12-31,US,Food Processing (NEC),5675286
406,BUD.N^K08,2004-12-31,US,Brewers (NEC),5670905
407,RAI.N^G17,2004-12-31,US,Tobacco (NEC),5669305
408,OME.N^L17,2004-12-31,US,Commercial Fishing,5667694
409,—,2004-12-31,US,Non-Alcoholic Beverages (NEC),5666290
410,DRYR.OQ^A06,2004-12-25,US,Frozen Food Manufacturing,5664886
411,HSY.N,2004-12-31,US,Food Processing (NEC),5663785
412,KO.N,2004-12-31,US,Non-Alcoholic Beverages (NEC),5660550
413,UST.N^A09,2004-12-31,US,Tobacco (NEC),5660038
414,LNCE.OQ^C18,2004-12-25,US,"Cookie, Cracker & Pasta Manufacturing",5658271
415,BGS.N,2005-01-01,US,Food Processing (NEC),5654427
416,—,2004-12-25,US,Carbonated Soft Drinks,5644567
417,PBG.N^C10,2004-12-25,US,Non-Alcoholic Beverages (NEC),5644537
418,PEP.OQ,2004-12-25,US,Carbonated Soft Drinks,5643151
419,UNMG.PK^D19,2003-12-31,US,"Vegetable, Fruit & Nut Farming",5633761
420,GBURQ.PK^D06,2004-09-30,US,Food Processing (NEC),5628573
421,WWY.N^J08,2004-12-31,US,Snack Food & Non-Chocolate Confectionary,5600118
422,CRVP.A^C18,2004-10-31,US,Bottled Water & Ice,5560874
423,COWP.PK,2004-10-31,US,Fishing & Farming (NEC),5557388
424,BRID.OQ,2004-10-29,US,Food Processing (NEC),5554672
425,MKC.N,2004-11-30,US,Food Processing (NEC),5554005
426,CVGW.OQ,2004-10-31,US,Fruit & Vegetable Processing,5531287
427,HRL.N,2004-10-30,US,Meat Processing,5527536
428,RCFO.PK^L08,2004-09-30,US,Food Processing (NEC),5503421
429,OFI.A^H13,2004-09-26,US,Food Processing (NEC),41224909
430,SAFM.OQ^G22,2004-10-31,US,Meat Processing,41224204
431,—,2004-09-30,US,Fishing & Farming (NEC),41214087
432,AIPC.P^H10,2004-10-01,US,"Cookie, Cracker & Pasta Manufacturing",41205210
433,TSN.N,2004-12-15,US,Meat Processing,41204005
434,NTY.N^J10,2004-09-30,US,Special Foods & Wellbeing Products,41202351
435,RAH.N^A13,2004-09-30,US,Food Processing (NEC),41202316
436,CENT.OQ,2004-09-25,US,Pet Food Manufacturing,41193496
437,GMCR.OQ^C16,2004-09-25,US,Coffee & Tea,41192115
438,IPSU.OQ^F12,2004-09-30,US,Sugar & Artificial Sweeteners,41191902
439,JJSF.OQ,2004-09-25,US,Snack Food & Non-Chocolate Confectionary,41190023
440,NUTR.O^H17,2004-09-30,US,Special Foods & Wellbeing Products,41182823
441,NRCNA.OB^K05,2004-08-31,US,Fishing & Farming (NEC),41172607
442,—,2004-08-31,US,Food Processing (NEC),41172449
443,—,2004-08-31,US,Fishing & Farming (NEC),41168985
444,PPC.OQ,2004-10-02,US,Meat Processing,41167592
445,ASCS.PK,2004-08-31,US,Food Processing (NEC),41165438
446,—,2004-08-28,US,Meat Processing,41164541
447,CHSCP.OQ,2004-08-31,US,Fishing & Farming (NEC),41155410
448,ALCO.OQ,2004-08-31,US,"Vegetable, Fruit & Nut Farming",450081127
449,PENX.OQ^C15,2004-08-31,US,Flour Milling,41142786
450,STSU.PK^H10,2004-07-31,US,Sugar & Artificial Sweeteners,41098551
451,CPB.N,2004-08-01,US,Food Processing (NEC),41073687
452,—,2004-07-03,US,"Dairy Products
+1",41058280
453,—,2004-06-30,US,Coffee & Tea,41050814
454,RUDN.PK^K08,2004-06-30,US,Non-Alcoholic Beverages (NEC),41050797
455,CUSI.PK,2004-06-26,US,Frozen Food Manufacturing,41045519
456,GKIS.OQ^A07,2004-06-26,US,Food Processing (NEC),41044373
457,NXXIQ.PK^A12,2004-06-30,US,Special Foods & Wellbeing Products,41043956
458,PFACP.OQ^C10,2004-06-26,US,Fishing & Farming Wholesale,41042685
459,CBI.A^K94,2004-06-26,US,Food Processing (NEC),41038422
460,HAIN.OQ,2004-06-30,US,Food Ingredients,41028043
461,FARM.OQ,2004-06-30,US,Coffee & Tea,41027825
462,NUCO.OQ^F08,2004-06-30,US,Carbonated Soft Drinks,41027682
463,LANC.OQ,2004-06-30,US,Food Ingredients,41025998
464,MOND.OQ^L04,2004-06-30,US,Distillers & Wineries (NEC),41024560
465,MGPI.OQ,2004-06-30,US,Distillers & Wineries (NEC),41023288
466,ADM.N,2004-06-30,US,Food Processing (NEC),41019724
467,HSH.N^H14,2004-07-03,US,Food Processing (NEC),41015339
468,SHF.N^L12,2004-05-31,US,Special Foods & Wellbeing Products,41005385
469,—,2004-05-30,US,Meat Processing,4999832
470,GLDC.O^J16,2004-05-31,US,Food Processing (NEC),4999438
471,CALM.OQ,2004-05-29,US,Poultry Farming,4983396
472,CAG.N,2004-05-30,US,Food Processing (NEC),4953909
473,FIZZ.OQ,2004-05-01,US,Non-Alcoholic Beverages (NEC),4943161
474,GIS.N,2004-05-30,US,Food Processing (NEC),4939745
475,BG.N,2003-12-31,BM,Food Processing (NEC),4933946
476,SFD.N^I13,2004-05-02,US,Meat Processing,4918101
477,BOBE.OQ^A18,2004-04-30,US,Food Processing (NEC),4913652
478,SJM.N,2004-04-30,US,Food Processing (NEC),4912194
479,DLM.N^C11,2004-05-02,US,Pet Food Manufacturing,4909004
480,—,2004-03-31,US,"Drug Retailers (NEC)
+1",4906705
481,BFb.N,2004-04-30,US,Distillers & Wineries (NEC),4898847
482,LUCY.PK^I16,2004-03-31,US,Dairy Products,4896132
483,GXYF.OB^F09,2004-03-31,US,Food Processing (NEC),4889463
484,TULY.OQ^I07,2004-03-28,US,Coffee & Tea,4885878
485,—,2004-03-31,US,Distillers & Wineries (NEC),4883919
486,STW.N^E05,2004-03-31,US,Fishing & Farming (NEC),4862097
487,SENEA.OQ,2004-03-31,US,Frozen Food Manufacturing,4861826
488,UVV.N,2004-03-31,US,Tobacco (NEC),4859544
489,PYYX.PK,2004-03-31,US,Tobacco (NEC),4858391
490,PORK.OQ^E07,2004-03-27,US,Meat Processing,4839619
491,—,2004-02-29,US,Chocolate & Confectionery,4830359
492,—,2004-03-06,US,Ready-Made Meals,4813565
493,STZ.N,2004-02-29,US,Brewers (NEC),4809169
494,IMC.N^F04,2004-02-28,US,Food Processing (NEC),4762860
495,NTOL.OQ^A08,2003-12-31,US,Special Foods & Wellbeing Products,4733583
496,—,2004-01-03,US,Snack Food & Non-Chocolate Confectionary,4728655
497,NDAC.PK^K14,2003-12-25,US,Food Processing (NEC),4726658
498,BGS.N,2004-01-03,US,Food Processing (NEC),4714936
499,—,2003-12-31,US,Special Foods & Wellbeing Products,4707401
500,—,2003-12-31,US,Food Processing (NEC),4702638
501,MNST.OQ,2003-12-31,US,Energy Drinks,4702113
502,—,2003-12-31,US,Food Processing (NEC),4701820
503,—,2003-12-31,US,Dairy Products,4701416
504,CHLN.OQ^B05,2003-12-31,US,Distillers & Wineries (NEC),4701322
505,HORTQ.PK^D09,2003-12-31,US,Commercial Nurseries,4701182
506,KANP.PK,2003-12-31,US,Land Division & Subdivision,4700591
507,NATLP.PK^H04,2003-12-31,US,Tobacco (NEC),4700558
508,ELAMF.PK,2003-12-31,US,Food Processing (NEC),4700132
509,—,2003-12-31,US,Commercial Fishing,4699871
510,CHFR.PK^D19,2003-12-31,US,"Vegetable, Fruit & Nut Farming",4699734
511,PZA.A^L06,2003-12-31,US,Food Processing (NEC),4699684
512,MRGO.PK,2003-12-31,PR,Fishing & Farming (NEC),4699512
513,SDSYA.PK,2003-12-31,US,Food Processing (NEC),4698790
514,—,2003-12-31,US,Commercial Nurseries,4698696
515,VFPI.PK^E09,2003-12-31,US,Food Retail & Distribution (NEC),4698207
516,BREW.OQ^J20,2003-12-31,US,Craft & Micro Brewers,4697114
517,—,2003-12-31,US,Special Foods & Wellbeing Products,4696788
518,DAR.N,2004-01-03,US,Food Processing (NEC),4696492
519,SPOP.OB^L05,2003-12-31,US,Food Processing (NEC),4694829
520,RELV.PK,2003-12-31,US,Special Foods & Wellbeing Products,4693108
521,SYLN.OQ^F04,2003-12-31,US,Food Processing (NEC),4692673
522,HERB.PK,2003-12-31,US,Fishing & Farming (NEC),4691960
523,SDI.A^G20,2003-12-31,US,Cigars & Cigarette Manufacturing,4686218
524,SNAK.OQ^L17,2003-12-27,US,Food Processing (NEC),4684818
525,—,2003-12-28,US,Personal Services (NEC),4683910
528,RDDC.PK^G19,2003-12-31,US,Bottled Water & Ice,4682483
529,UST.N^A09,2003-12-31,US,Tobacco (NEC),4678927
530,FLO.N,2004-01-03,US,Bread & Bakery Product Manufacturing,4677916
531,—,2004-01-03,CA,Bottled Water & Ice,4677429
532,PFGC.OQ^F08,2004-01-03,US,Food Processing (NEC),4676770
533,DOLE.N^K13,2004-01-03,US,Fishing & Farming (NEC),4676316
534,NNUTU.PK^I22,2003-12-31,US,"Vegetable, Fruit & Nut Farming",4675697
535,SOY.TO,2003-12-31,CA,Vegan & Vegetarian Food Manufacturing,4670549
536,PAS.N^C10,2004-01-03,US,Non-Alcoholic Beverages (NEC),4670352
537,VGR.N,2003-12-31,US,Tobacco (NEC),4670406
538,MTEX.OQ,2003-12-31,US,Special Foods & Wellbeing Products,4669847
539,TR.N,2003-12-31,US,Chocolate & Confectionery,4669373
540,NATR.OQ,2003-12-31,US,Special Foods & Wellbeing Products,4669118
541,CEDCQ.PK^F13,2003-12-31,US,Distillers & Wineries (NEC),4668815
542,DFODQ.PK^F21,2003-12-31,US,Food Processing (NEC),4667487
543,TAP.N,2003-12-28,US,Brewers (NEC),4667109
544,—,2003-03-01,US,Ready-Made Meals,4657422
545,PSTA.OQ^L09,2003-12-28,US,Food Processing (NEC),4653832
546,—,2003-12-31,US,Tobacco (NEC),4650648
547,PEP.OQ,2003-12-27,US,Carbonated Soft Drinks,4647469
548,SEB.A,2003-12-31,US,Food Processing (NEC),4635680
549,KO.N,2003-12-31,US,Non-Alcoholic Beverages (NEC),4632708
550,OME.N^L17,2003-12-31,US,Commercial Fishing,4632511
551,LNCE.OQ^C18,2003-12-27,US,"Cookie, Cracker & Pasta Manufacturing",4619808
552,WWY.N^J08,2003-12-31,US,Snack Food & Non-Chocolate Confectionary,4578076
553,YOCM.PK^L10,2003-10-31,US,Frozen Food Manufacturing,4554044
554,MKC.N,2003-11-30,US,Food Processing (NEC),4552790
555,CRVP.A^C18,2003-10-31,US,Bottled Water & Ice,4551133
556,COWP.PK,2003-10-31,US,Fishing & Farming (NEC),4550678
557,BRID.OQ,2003-10-31,US,Food Processing (NEC),4544460
558,CVGW.OQ,2003-10-31,US,Fruit & Vegetable Processing,4541382
559,HRL.N,2003-10-25,US,Meat Processing,4539195
560,RCFO.PK^L08,2003-09-30,US,Food Processing (NEC),4522963
561,BTCA.PK^I22,2003-09-30,US,Special Foods & Wellbeing Products,4522392
562,SAFM.OQ^G22,2003-10-31,US,Meat Processing,31078119
563,AIPC.P^H10,2003-10-03,US,"Cookie, Cracker & Pasta Manufacturing",31077330
564,OFI.A^H13,2003-09-28,US,Food Processing (NEC),31074617
565,GMCR.OQ^C16,2003-09-27,US,Coffee & Tea,31066214
566,RUM.A^D06,2003-09-30,US,Brewers (NEC),31062752
567,JJSF.OQ,2003-09-27,US,Snack Food & Non-Chocolate Confectionary,31061212
568,RAH.N^A13,2003-09-30,US,Food Processing (NEC),31060442
569,TSN.N,2003-09-27,US,Meat Processing,31058036
570,NTY.N^J10,2003-09-30,US,Special Foods & Wellbeing Products,31057233
571,IPSU.OQ^F12,2003-09-30,US,Sugar & Artificial Sweeteners,31055956
572,CENT.OQ,2003-09-27,US,Pet Food Manufacturing,31047414
573,NRCNA.OB^K05,2003-08-31,US,Fishing & Farming (NEC),31028633
574,—,2003-08-31,US,Fishing & Farming (NEC),31024972
575,NUTR.O^H17,2003-09-30,US,Special Foods & Wellbeing Products,31023171
